map_name	map_start	map_stop	feature_name	feature_start	feature_stop	feature_type	
ctg28	2.00	428.00	AP004752	111.00	137.00	Clone	
ctg28	2.00	428.00	AP004187	3.00	33.00	Clone	
ctg28	2.00	428.00	AP004150	314.00	344.00	Clone	
ctg28	2.00	428.00	AP004121	152.00	190.00	Clone	
ctg28	2.00	428.00	AP004090	126.00	148.00	Clone	
ctg28	2.00	428.00	AP004084	182.00	210.00	Clone	
ctg28	2.00	428.00	AP004078	214.00	238.00	Clone	
ctg28	2.00	428.00	AP004077	321.00	345.00	Clone	
ctg28	2.00	428.00	AP004061	389.00	415.00	Clone	
ctg28	2.00	428.00	AP004049	33.00	55.00	Clone	
ctg280	2.00	76.00	AC083751	26.00	64.00	Clone	
ctg282	3.00	46.00	C596	21.00		Marker	
ctg282	3.00	46.00	S2662	20.00		Marker	
ctg283	1.00	81.00	R2023	58.00		Marker	
ctg284	31.00	55.00	C39	43.00		Marker	
ctg285	2.00	105.00	RG573	76.00		Marker	
ctg286	2.00	47.00	S10207	15.50		Marker	
ctg288	-3.00	161.00	S12672	146.00		Marker	
ctg288	-3.00	161.00	S20459S	39.00		Marker	
ctg288	-3.00	161.00	AP004732	-3.00	31.00	Clone	
ctg288	-3.00	161.00	AP004616	134.00	158.00	Clone	
ctg288	-3.00	161.00	AP003574	22.00	56.00	Clone	
ctg289	1.00	68.00	C60614S	19.50		Marker	
ctg289	1.00	68.00	C459	51.50		Marker	
ctg289	1.00	68.00	AP004723	34.00	46.00	Clone	
ctg289	1.00	68.00	AP004224	0.00	38.00	Clone	
ctg29	1.00	187.00	R2479	169.50		Marker	
ctg29	1.00	187.00	R10479S	76.00		Marker	
ctg29	1.00	187.00	R1738	139.50		Marker	
ctg29	1.00	187.00	R1164	22.50		Marker	
ctg29	1.00	187.00	RG365	120.00		Marker	
ctg29	1.00	187.00	E60261	169.00		Marker	
ctg29	1.00	187.00	S3578S	98.00		Marker	
ctg29	1.00	187.00	S12817S	76.00		Marker	
ctg29	1.00	187.00	RM279	142.00		Marker	
ctg29	1.00	187.00	S10889	99.00		Marker	
ctg29	1.00	187.00	AP004748	112.00	130.00	Clone	
ctg29	1.00	187.00	AP004112	61.00	91.00	Clone	
ctg29	1.00	187.00	AP004099	148.00	174.00	Clone	
ctg29	1.00	187.00	AP004088	130.00	154.00	Clone	
ctg291	1.00	228.00	AP004756	144.00	176.00	Clone	
ctg291	1.00	228.00	AP004736	104.00	134.00	Clone	
ctg291	1.00	228.00	AP004011	127.00	153.00	Clone	
ctg291	1.00	228.00	RG103	171.50		Marker	
ctg294	2.00	102.00	S12669S	25.50		Marker	
ctg294	2.00	102.00	S3578S	35.50		Marker	
ctg298	3.00	47.00	R404	18.00		Marker	
ctg298	3.00	47.00	C222	20.00		Marker	
ctg298	3.00	47.00	S21182S	20.00		Marker	
ctg298	3.00	47.00	E2209S	18.00		Marker	
ctg298	3.00	47.00	R10036S	18.00		Marker	
ctg298	3.00	47.00	AP004623	7.00	33.00	Clone	
ctg298	3.00	47.00	AP003891	7.00	29.00	Clone	
ctg3	1.00	725.00	G359	228.00		Marker	
ctg3	1.00	725.00	C12072S	393.00		Marker	
ctg3	1.00	725.00	C668	243.00		Marker	
ctg3	1.00	725.00	S1778	138.50		Marker	
ctg3	1.00	725.00	R1888	468.00		Marker	
ctg3	1.00	725.00	C101	243.00		Marker	
ctg3	1.00	725.00	S14085	546.00		Marker	
ctg3	1.00	725.00	G317	655.00		Marker	
ctg3	1.00	725.00	RM283	272.00		Marker	
ctg3	1.00	725.00	R2584	217.00		Marker	
ctg3	1.00	725.00	R1944	180.00		Marker	
ctg3	1.00	725.00	RM272	470.00		Marker	
ctg3	1.00	725.00	C470	78.00		Marker	
ctg3	1.00	725.00	RM522	356.00		Marker	
ctg3	1.00	725.00	C52458S	617.00		Marker	
ctg3	1.00	725.00	R480	96.00		Marker	
ctg3	1.00	725.00	S1714	211.00		Marker	
ctg3	1.00	725.00	RM1	209.00		Marker	
ctg3	1.00	725.00	RM323	112.00		Marker	
ctg3	1.00	725.00	C319	500.00		Marker	
ctg3	1.00	725.00	R3192	328.00		Marker	
ctg3	1.00	725.00	E31375S	546.00		Marker	
ctg3	1.00	725.00	G89	655.00		Marker	
ctg3	1.00	725.00	S10057	447.00		Marker	
ctg3	1.00	725.00	RM220	159.00		Marker	
ctg3	1.00	725.00	R1381	231.50		Marker	
ctg3	1.00	725.00	C885	447.00		Marker	
ctg3	1.00	725.00	S4325S	447.00		Marker	
ctg3	1.00	725.00	AP003417	310.00	346.00	Clone	
ctg3	1.00	725.00	AP003244	341.00	371.00	Clone	
ctg3	1.00	725.00	AP003215	11.00	39.00	Clone	
ctg3	1.00	725.00	AP003200	376.00	386.00	Clone	
ctg3	1.00	725.00	AP003197	379.00	407.00	Clone	
ctg3	1.00	725.00	AP003118	98.00	126.00	Clone	
ctg3	1.00	725.00	AP003105	413.00	435.00	Clone	
ctg3	1.00	725.00	AP003104	530.00	562.00	Clone	
ctg3	1.00	725.00	AP003052	456.00	484.00	Clone	
ctg3	1.00	725.00	AP003047	110.00	142.00	Clone	
ctg3	1.00	725.00	AP002903	74.00	96.00	Clone	
ctg3	1.00	725.00	AP002902	677.00	707.00	Clone	
ctg3	1.00	725.00	AP002861	573.00	599.00	Clone	
ctg3	1.00	725.00	AP002836	198.00	236.00	Clone	
ctg3	1.00	725.00	AP002835	637.00	673.00	Clone	
ctg3	1.00	725.00	AP002816	194.00	224.00	Clone	
ctg3	1.00	725.00	AP002746	257.00	297.00	Clone	
ctg3	1.00	725.00	AP002745	575.00	595.00	Clone	
ctg3	1.00	725.00	AP002743	221.00	265.00	Clone	
ctg3	1.00	725.00	AP002537	287.00	325.00	Clone	
ctg3	1.00	725.00	AP002524	77.00	115.00	Clone	
ctg3	1.00	725.00	AP002523	45.00	79.00	Clone	
ctg3	1.00	725.00	AP002486	166.00	194.00	Clone	
ctg3	1.00	725.00	AP002484	143.00	175.00	Clone	
ctg3	1.00	725.00	AP002094	600.00	634.00	Clone	
ctg3	1.00	725.00	AP002093	484.00	516.00	Clone	
ctg3	1.00	725.00	AP002092	502.00	534.00	Clone	
ctg3	1.00	725.00	AP001800	626.00	668.00	Clone	
ctg3	1.00	725.00	AP001633	551.00	579.00	Clone	
ctg3	1.00	725.00	AP001551	427.00	467.00	Clone	
ctg3	1.00	725.00	AC090973	255.00	289.00	Clone	
ctg30	4.00	214.00	R459	160.00		Marker	
ctg30	4.00	214.00	E3558S	56.50		Marker	
ctg30	4.00	214.00	G365	88.50		Marker	
ctg30	4.00	214.00	R2242S	106.50		Marker	
ctg30	4.00	214.00	G1003	181.50		Marker	
ctg30	4.00	214.00	C556	164.50		Marker	
ctg30	4.00	214.00	R2614	58.50		Marker	
ctg30	4.00	214.00	AP004126	44.00	80.00	Clone	
ctg30	4.00	214.00	AP004113	151.00	187.00	Clone	
ctg30	4.00	214.00	AP004093	59.00	93.00	Clone	
ctg305	5.00	42.00	C189	26.50		Marker	
ctg307	1.00	31.00	AC104279	3.00	31.00	Clone	
ctg307	1.00	31.00	G1458	17.00		Marker	
ctg307	1.00	31.00	S1780	16.00		Marker	
ctg31	7.00	61.00	AP004115	27.00	49.00	Clone	
ctg31	7.00	61.00	AP003992	11.00	31.00	Clone	
ctg310	8.00	194.00	AC104271	155.00	181.00	Clone	
ctg310	8.00	194.00	G124	34.50		Marker	
ctg312	1.00	42.00	C477	22.00		Marker	
ctg314	5.00	40.00	AP000615	0.00	40.00	Clone	
ctg314	5.00	40.00	E61570S	20.50		Marker	
ctg314	5.00	40.00	S1554	20.50		Marker	
ctg314	5.00	40.00	C51476S	20.50		Marker	
ctg318	6.00	68.00	E60696S	60.00		Marker	
ctg318	6.00	68.00	RZ830	21.00		Marker	
ctg32	5.00	182.00	RZ87	60.50		Marker	
ctg32	5.00	182.00	G1327	58.00		Marker	
ctg32	5.00	182.00	S1621	129.50		Marker	
ctg32	5.00	182.00	AP004214	15.00	29.00	Clone	
ctg32	5.00	182.00	AP004087	51.00	91.00	Clone	
ctg32	5.00	182.00	AP004066	90.00	110.00	Clone	
ctg32	5.00	182.00	AP004046	132.00	154.00	Clone	
ctg32	5.00	182.00	AP004000	103.00	133.00	Clone	
ctg32	5.00	182.00	AP003990	111.00	139.00	Clone	
ctg321	1.00	31.00	G4001	11.00		Marker	
ctg329	12.00	46.00	RM436	29.00		Marker	
ctg329	12.00	46.00	RZ159	29.00		Marker	
ctg33	1.00	195.00	C149	163.50		Marker	
ctg33	1.00	195.00	R2344	67.00		Marker	
ctg33	1.00	195.00	CDO534	39.50		Marker	
ctg33	1.00	195.00	C132	152.50		Marker	
ctg33	1.00	195.00	E30284S	64.00		Marker	
ctg33	1.00	195.00	E50640S	32.00		Marker	
ctg33	1.00	195.00	C12249S	64.00		Marker	
ctg33	1.00	195.00	C2939	55.00		Marker	
ctg33	1.00	195.00	AP004191	68.00	106.00	Clone	
ctg33	1.00	195.00	AP004184	46.00	82.00	Clone	
ctg33	1.00	195.00	AP004045	136.00	156.00	Clone	
ctg33	1.00	195.00	AP004029	11.00	37.00	Clone	
ctg33	1.00	195.00	AP000367	16.00	48.00	Clone	
ctg333	6.00	26.00	S10304	16.00		Marker	
ctg333	6.00	26.00	R2833	16.00		Marker	
ctg334	-2.00	29.00	AC104848	-2.00	28.00	Clone	
ctg336	-2.00	51.00	AP003578	6.00	32.00	Clone	
ctg336	-2.00	51.00	AP003206	23.00	51.00	Clone	
ctg336	-2.00	51.00	AP002883	-2.00	28.00	Clone	
ctg336	-2.00	51.00	AP002881	24.00	44.00	Clone	
ctg338	3.00	35.00	R1164	14.00		Marker	
ctg34	2.00	119.00	R2164	34.00		Marker	
ctg34	2.00	119.00	AP004780	87.00	119.00	Clone	
ctg34	2.00	119.00	AP004085	46.00	86.00	Clone	
ctg34	2.00	119.00	AP004039	86.00	108.00	Clone	
ctg34	2.00	119.00	AP003977	16.00	52.00	Clone	
ctg34	2.00	119.00	AP003974	3.00	31.00	Clone	
ctg344	2.00	42.00	Y1053L	8.50		Marker	
ctg344	2.00	42.00	RZ400	13.00		Marker	
ctg344	2.00	42.00	RZ561	16.50		Marker	
ctg344	2.00	42.00	AC087544	0.00	16.00	Clone	
ctg35	1.00	49.00	R394	29.00		Marker	
ctg35	1.00	49.00	C365	21.00		Marker	
ctg35	1.00	49.00	RZ476	29.00		Marker	
ctg35	1.00	49.00	C1654	29.00		Marker	
ctg35	1.00	49.00	AP004181	14.00	44.00	Clone	
ctg355	5.00	31.00	AP003849	7.00	29.00	Clone	
ctg36	-2.00	425.00	RM145	186.00		Marker	
ctg36	-2.00	425.00	C2168	191.00		Marker	
ctg36	-2.00	425.00	RM322	135.00		Marker	
ctg36	-2.00	425.00	RM71	397.00		Marker	
ctg36	-2.00	425.00	G227	139.50		Marker	
ctg36	-2.00	425.00	S10927S	195.50		Marker	
ctg36	-2.00	425.00	C137	84.50		Marker	
ctg36	-2.00	425.00	AP004801	391.00	419.00	Clone	
ctg36	-2.00	425.00	AP004779	17.00	47.00	Clone	
ctg36	-2.00	425.00	AP004117	275.00	291.00	Clone	
ctg36	-2.00	425.00	AP004070	117.00	153.00	Clone	
ctg36	-2.00	425.00	AP004030	148.00	178.00	Clone	
ctg36	-2.00	425.00	AP004018	320.00	348.00	Clone	
ctg36	-2.00	425.00	AP003993	385.00	409.00	Clone	
ctg36	-2.00	425.00	AP003991	170.00	202.00	Clone	
ctg36	-2.00	425.00	AP003978	395.00	411.00	Clone	
ctg369	6.00	33.00	S723	13.00		Marker	
ctg37	2.00	42.00	AP003979	6.00	30.00	Clone	
ctg37	2.00	42.00	Y2724R	18.00		Marker	
ctg37	2.00	42.00	C980	18.00		Marker	
ctg37	2.00	42.00	R712	18.00		Marker	
ctg371	1.00	12.00	R1933	6.00		Marker	
ctg375	8.00	34.00	C294	20.50		Marker	
ctg378	3.00	35.00	S12669S	17.00		Marker	
ctg38	4.00	844.00	RM290	197.00		Marker	
ctg38	4.00	844.00	R1589	67.50		Marker	
ctg38	4.00	844.00	C535	28.50		Marker	
ctg38	4.00	844.00	RM424	318.00		Marker	
ctg38	4.00	844.00	Y2757R	306.50		Marker	
ctg38	4.00	844.00	C2184	695.00		Marker	
ctg38	4.00	844.00	R3191	235.00		Marker	
ctg38	4.00	844.00	G243	388.50		Marker	
ctg38	4.00	844.00	S2577	241.00		Marker	
ctg38	4.00	844.00	S12891	320.50		Marker	
ctg38	4.00	844.00	S21407S	272.00		Marker	
ctg38	4.00	844.00	C990	586.00		Marker	
ctg38	4.00	844.00	AP004798	573.00	599.00	Clone	
ctg38	4.00	844.00	AP004789	702.00	732.00	Clone	
ctg38	4.00	844.00	AP004771	13.00	49.00	Clone	
ctg38	4.00	844.00	AP004770	38.00	68.00	Clone	
ctg38	4.00	844.00	AP004252	798.00	822.00	Clone	
ctg38	4.00	844.00	AP004238	761.00	783.00	Clone	
ctg38	4.00	844.00	AP004229	247.00	273.00	Clone	
ctg38	4.00	844.00	AP004212	233.00	247.00	Clone	
ctg38	4.00	844.00	AP004177	798.00	830.00	Clone	
ctg38	4.00	844.00	AP004168	208.00	236.00	Clone	
ctg38	4.00	844.00	AP004168	204.00	234.00	Clone	
ctg38	4.00	844.00	AP004123	305.00	331.00	Clone	
ctg38	4.00	844.00	AP004116	447.00	481.00	Clone	
ctg38	4.00	844.00	AP004024	594.00	616.00	Clone	
ctg38	4.00	844.00	AP004001	176.00	218.00	Clone	
ctg38	4.00	844.00	AP003988	262.00	282.00	Clone	
ctg382	3.00	27.00	S21582S	15.00		Marker	
ctg39	2.00	1020.00	E30537S	155.50		Marker	
ctg39	2.00	1020.00	E3558S	443.50		Marker	
ctg39	2.00	1020.00	C196	588.50		Marker	
ctg39	2.00	1020.00	C106	757.00		Marker	
ctg39	2.00	1020.00	E61875S	114.00		Marker	
ctg39	2.00	1020.00	R1843	760.00		Marker	
ctg39	2.00	1020.00	G257	592.00		Marker	
ctg39	2.00	1020.00	R2975	642.00		Marker	
ctg39	2.00	1020.00	S20944S	855.00		Marker	
ctg39	2.00	1020.00	S10847	970.00		Marker	
ctg39	2.00	1020.00	C898	949.50		Marker	
ctg39	2.00	1020.00	S2328	522.00		Marker	
ctg39	2.00	1020.00	C975	618.00		Marker	
ctg39	2.00	1020.00	S1917	69.00		Marker	
ctg39	2.00	1020.00	AP004787	508.00	540.00	Clone	
ctg39	2.00	1020.00	AP004773	838.00	872.00	Clone	
ctg39	2.00	1020.00	AP004302	659.00	673.00	Clone	
ctg39	2.00	1020.00	AP004180	36.00	62.00	Clone	
ctg39	2.00	1020.00	AP004151	98.00	130.00	Clone	
ctg39	2.00	1020.00	AP004136	51.00	77.00	Clone	
ctg39	2.00	1020.00	AP004134	141.00	175.00	Clone	
ctg39	2.00	1020.00	AP004132	681.00	703.00	Clone	
ctg39	2.00	1020.00	AP004131	480.00	510.00	Clone	
ctg39	2.00	1020.00	AP004086	839.00	871.00	Clone	
ctg39	2.00	1020.00	AP004022	936.00	954.00	Clone	
ctg39	2.00	1020.00	AP004021	960.00	990.00	Clone	
ctg39	2.00	1020.00	AP003976	921.00	949.00	Clone	
ctg390	4.00	41.00	R2723	21.00		Marker	
ctg395	-2.00	32.00	RZ801	16.50		Marker	
ctg4	-2.00	252.00	C955	72.00		Marker	
ctg4	-2.00	252.00	R457	23.00		Marker	
ctg4	-2.00	252.00	RM576	230.00		Marker	
ctg4	-2.00	252.00	RM575	225.00		Marker	
ctg4	-2.00	252.00	C1467	77.00		Marker	
ctg4	-2.00	252.00	S11941	145.00		Marker	
ctg4	-2.00	252.00	RG598	176.50		Marker	
ctg4	-2.00	252.00	E11749	152.50		Marker	
ctg4	-2.00	252.00	R665	23.00		Marker	
ctg4	-2.00	252.00	RM259	72.00		Marker	
ctg4	-2.00	252.00	AP003434	-2.00	26.00	Clone	
ctg4	-2.00	252.00	AP003210	133.00	157.00	Clone	
ctg4	-2.00	252.00	AP003201	161.00	183.00	Clone	
ctg4	-2.00	252.00	AP003074	212.00	238.00	Clone	
ctg4	-2.00	252.00	AP002865	215.00	245.00	Clone	
ctg4	-2.00	252.00	AP002855	105.00	129.00	Clone	
ctg4	-2.00	252.00	AP002481	57.00	87.00	Clone	
ctg4	-2.00	252.00	AP001859	9.00	37.00	Clone	
ctg4	-2.00	252.00	AP001550	34.00	62.00	Clone	
ctg4	-2.00	252.00	AP001539	86.00	120.00	Clone	
ctg4	-2.00	252.00	AC007789	211.00	247.00	Clone	
ctg4	-2.00	252.00	AC007789	211.50		Clone	
ctg40	4.00	126.00	C777	23.50		Marker	
ctg40	4.00	126.00	G132	64.00		Marker	
ctg40	4.00	126.00	AP004226	83.00	119.00	Clone	
ctg40	4.00	126.00	AP004141	81.00	107.00	Clone	
ctg40	4.00	126.00	AP004062	52.00	76.00	Clone	
ctg40	4.00	126.00	AP003987	26.00	48.00	Clone	
ctg404	-1.00	120.00	C137	40.00		Marker	
ctg405	1.00	94.00	S10520	70.50		Marker	
ctg408	1.00	194.00	AP004804	125.00	163.00	Clone	
ctg408	1.00	194.00	AP004802	98.00	136.00	Clone	
ctg408	1.00	194.00	AP004755	58.00	96.00	Clone	
ctg41	1.00	238.00	R1534	40.00		Marker	
ctg41	1.00	238.00	R10571S	42.50		Marker	
ctg41	1.00	238.00	E50454S	42.50		Marker	
ctg41	1.00	238.00	S1559	134.00		Marker	
ctg41	1.00	238.00	C1350	160.50		Marker	
ctg41	1.00	238.00	S1412	42.00		Marker	
ctg41	1.00	238.00	L254	129.00		Marker	
ctg41	1.00	238.00	S10616	183.00		Marker	
ctg41	1.00	238.00	R32	47.00		Marker	
ctg41	1.00	238.00	RZ141	206.50		Marker	
ctg41	1.00	238.00	C1142	42.50		Marker	
ctg411	6.00	36.00	R10606S	24.00		Marker	
ctg416	1.00	19.00	R3351	10.00		Marker	
ctg419	1.00	115.00	AP004128	86.00	104.00	Clone	
ctg419	1.00	115.00	AC098834	30.00	50.00	Clone	
ctg419	1.00	115.00	RM452	95.00		Marker	
ctg42	1.00	308.00	S1412	102.50		Marker	
ctg42	1.00	308.00	RM262	210.00		Marker	
ctg42	1.00	308.00	G1456	210.00		Marker	
ctg42	1.00	308.00	C499	252.50		Marker	
ctg42	1.00	308.00	R447	254.50		Marker	
ctg42	1.00	308.00	C796	141.00		Marker	
ctg42	1.00	308.00	AP004793	274.00	304.00	Clone	
ctg42	1.00	308.00	AP004775	181.00	209.00	Clone	
ctg42	1.00	308.00	AP004753	23.00	59.00	Clone	
ctg42	1.00	308.00	AP004156	1.00	27.00	Clone	
ctg42	1.00	308.00	AP004122	134.00	148.00	Clone	
ctg42	1.00	308.00	AP004056	231.00	265.00	Clone	
ctg42	1.00	308.00	AP004038	197.00	223.00	Clone	
ctg42	1.00	308.00	AP004019	96.00	122.00	Clone	
ctg42	1.00	308.00	AP004017	268.00	292.00	Clone	
ctg420	2.00	59.00	RM564	36.00		Marker	
ctg427	3.00	23.00	E20933S	9.50		Marker	
ctg43	1.00	185.00	R3041	122.50		Marker	
ctg43	1.00	185.00	R26	159.00		Marker	
ctg43	1.00	185.00	E3634S	28.00		Marker	
ctg43	1.00	185.00	S1716	159.00		Marker	
ctg43	1.00	185.00	RZ166	56.00		Marker	
ctg43	1.00	185.00	AP004144	16.00	40.00	Clone	
ctg43	1.00	185.00	AP004091	42.00	70.00	Clone	
ctg43	1.00	185.00	AP004055	23.00	45.00	Clone	
ctg439	1.00	80.00	C326	23.00		Marker	
ctg439	1.00	80.00	RZ670	28.50		Marker	
ctg44	1.00	94.00	G45	75.00		Marker	
ctg44	1.00	94.00	S1072	75.00		Marker	
ctg44	1.00	94.00	C621	24.00		Marker	
ctg44	1.00	94.00	AP004766	4.00	34.00	Clone	
ctg44	1.00	94.00	AP004003	19.00	39.00	Clone	
ctg44	1.00	94.00	AP003999	19.00	39.00	Clone	
ctg45	4.00	316.00	S1785	258.50		Marker	
ctg45	4.00	316.00	R1577S	193.00		Marker	
ctg45	4.00	316.00	S11120	239.50		Marker	
ctg45	4.00	316.00	C436	232.00		Marker	
ctg45	4.00	316.00	C953	58.00		Marker	
ctg45	4.00	316.00	R1424	25.50		Marker	
ctg45	4.00	316.00	R1826	253.50		Marker	
ctg45	4.00	316.00	RZ401	258.00		Marker	
ctg45	4.00	316.00	S13181	58.00		Marker	
ctg45	4.00	316.00	C1061	237.00		Marker	
ctg45	4.00	316.00	C60582S	58.00		Marker	
ctg45	4.00	316.00	RZ876	79.00		Marker	
ctg45	4.00	316.00	AP004227	223.00	251.00	Clone	
ctg45	4.00	316.00	AP004124	165.00	183.00	Clone	
ctg45	4.00	316.00	AP004111	184.00	202.00	Clone	
ctg45	4.00	316.00	AP004092	84.00	110.00	Clone	
ctg45	4.00	316.00	AP004079	47.00	69.00	Clone	
ctg45	4.00	316.00	AP004063	245.00	271.00	Clone	
ctg45	4.00	316.00	AP004023	67.00	91.00	Clone	
ctg46	2.00	115.00	RZ318	86.00		Marker	
ctg46	2.00	115.00	C41	52.00		Marker	
ctg46	2.00	115.00	S10844	78.50		Marker	
ctg46	2.00	115.00	S10641	29.00		Marker	
ctg46	2.00	115.00	C645	94.50		Marker	
ctg46	2.00	115.00	S10582	29.00		Marker	
ctg46	2.00	115.00	C53961S	26.00		Marker	
ctg46	2.00	115.00	AP004747	4.00	22.00	Clone	
ctg46	2.00	115.00	AP004097	13.00	45.00	Clone	
ctg46	2.00	115.00	AP004083	56.00	78.00	Clone	
ctg46	2.00	115.00	AP004059	77.00	99.00	Clone	
ctg46	2.00	115.00	AP004053	81.00	109.00	Clone	
ctg46	2.00	115.00	AP003980	35.00	69.00	Clone	
ctg47	3.00	72.00	R2609	43.50		Marker	
ctg47	3.00	72.00	S2287	54.50		Marker	
ctg47	3.00	72.00	C920	54.50		Marker	
ctg48	6.00	469.00	E315S	453.00		Marker	
ctg48	6.00	469.00	R63	264.50		Marker	
ctg48	6.00	469.00	L737	415.00		Marker	
ctg48	6.00	469.00	G39	408.00		Marker	
ctg48	6.00	469.00	C747	410.50		Marker	
ctg48	6.00	469.00	S908	400.00		Marker	
ctg48	6.00	469.00	E11382S	306.00		Marker	
ctg48	6.00	469.00	R2792	41.00		Marker	
ctg48	6.00	469.00	C1236	448.00		Marker	
ctg48	6.00	469.00	S13984	82.50		Marker	
ctg48	6.00	469.00	R480	247.00		Marker	
ctg48	6.00	469.00	R1737	40.50		Marker	
ctg48	6.00	469.00	R1559	159.50		Marker	
ctg48	6.00	469.00	R427	408.00		Marker	
ctg48	6.00	469.00	C1769	217.00		Marker	
ctg48	6.00	469.00	RM599	408.00		Marker	
ctg48	6.00	469.00	R2370	186.50		Marker	
ctg48	6.00	469.00	R1381	13.00		Marker	
ctg48	6.00	469.00	AP004788	95.00	123.00	Clone	
ctg48	6.00	469.00	AP004768	77.00	113.00	Clone	
ctg48	6.00	469.00	AP004192	18.00	46.00	Clone	
ctg48	6.00	469.00	AP004188	435.00	453.00	Clone	
ctg48	6.00	469.00	AP004175	181.00	205.00	Clone	
ctg48	6.00	469.00	AP004160	447.00	459.00	Clone	
ctg48	6.00	469.00	AP004139	399.00	417.00	Clone	
ctg48	6.00	469.00	AP004133	101.00	125.00	Clone	
ctg48	6.00	469.00	AP004067	55.00	75.00	Clone	
ctg48	6.00	469.00	AP004037	335.00	365.00	Clone	
ctg48	6.00	469.00	AP002485	202.00	232.00	Clone	
ctg48	6.00	469.00	AJ307662	254.00	296.00	Clone	
ctg48	6.00	469.00	AJ307662	255.00	295.00	Clone	
ctg48	6.00	469.00	AJ307662	229.00	265.00	Clone	
ctg48	6.00	469.00	AJ307662	200.00	234.00	Clone	
ctg49	2.00	151.00	RM525	55.00		Marker	
ctg49	2.00	151.00	RM573	125.00		Marker	
ctg49	2.00	151.00	G1185	55.00		Marker	
ctg49	2.00	151.00	R3393	38.50		Marker	
ctg49	2.00	151.00	G57	55.00		Marker	
ctg49	2.00	151.00	R2216	28.00		Marker	
ctg49	2.00	151.00	AP004786	6.00	30.00	Clone	
ctg49	2.00	151.00	AP004255	103.00	125.00	Clone	
ctg49	2.00	151.00	AP004178	112.00	138.00	Clone	
ctg49	2.00	151.00	AP004118	16.00	40.00	Clone	
ctg49	2.00	151.00	AP004096	39.00	71.00	Clone	
ctg49	2.00	151.00	AP004071	64.00	108.00	Clone	
ctg49	2.00	151.00	AP004025	62.00	86.00	Clone	
ctg5	10.00	409.00	RM579	65.00		Marker	
ctg5	10.00	409.00	S11122	169.00		Marker	
ctg5	10.00	409.00	RM578	65.00		Marker	
ctg5	10.00	409.00	G275	271.50		Marker	
ctg5	10.00	409.00	R618	49.50		Marker	
ctg5	10.00	409.00	RM583	27.00		Marker	
ctg5	10.00	409.00	RM600	252.00		Marker	
ctg5	10.00	409.00	R2151S	252.00		Marker	
ctg5	10.00	409.00	RM582	211.00		Marker	
ctg5	10.00	409.00	RM581	183.00		Marker	
ctg5	10.00	409.00	G8028	65.00		Marker	
ctg5	10.00	409.00	RZ382	310.00		Marker	
ctg5	10.00	409.00	RM572	343.00		Marker	
ctg5	10.00	409.00	RM580	310.00		Marker	
ctg5	10.00	409.00	E476S	242.00		Marker	
ctg5	10.00	409.00	G8027	65.00		Marker	
ctg5	10.00	409.00	G317	29.00		Marker	
ctg5	10.00	409.00	C1211	354.50		Marker	
ctg5	10.00	409.00	S10245	27.00		Marker	
ctg5	10.00	409.00	G89	25.50		Marker	
ctg5	10.00	409.00	R844	169.00		Marker	
ctg5	10.00	409.00	C137	248.00		Marker	
ctg5	10.00	409.00	C1338	310.00		Marker	
ctg5	10.00	409.00	RZ489	265.50		Marker	
ctg5	10.00	409.00	C60871	381.00		Marker	
ctg5	10.00	409.00	S11214	117.00		Marker	
ctg5	10.00	409.00	AP003103	369.00	399.00	Clone	
ctg5	10.00	409.00	AP002862	363.00	399.00	Clone	
ctg5	10.00	409.00	AP002817	101.00	133.00	Clone	
ctg5	10.00	409.00	AP002804	384.00	398.00	Clone	
ctg5	10.00	409.00	AP002525	77.00	111.00	Clone	
ctg5	10.00	409.00	AP001383	152.00	186.00	Clone	
ctg5	10.00	409.00	AP001366	131.00	163.00	Clone	
ctg5	10.00	409.00	AP001278	11.00	43.00	Clone	
ctg5	10.00	409.00	AP001081	237.00	267.00	Clone	
ctg5	10.00	409.00	AP001080	170.00	196.00	Clone	
ctg5	10.00	409.00	AP001073	227.00	257.00	Clone	
ctg5	10.00	409.00	AP001072	325.00	361.00	Clone	
ctg5	10.00	409.00	AP000969	195.00	227.00	Clone	
ctg5	10.00	409.00	AP000837	264.00	296.00	Clone	
ctg5	10.00	409.00	AP000836	287.00	333.00	Clone	
ctg5	10.00	409.00	AP000816	23.00	35.00	Clone	
ctg5	10.00	409.00	AP000815	360.00	398.00	Clone	
ctg5	10.00	409.00	AP000570	51.00	83.00	Clone	
ctg5	10.00	409.00	AP000492	50.00	80.00	Clone	
ctg50	2.00	56.00	RM497	14.00		Marker	
ctg50	2.00	56.00	R418	14.00		Marker	
ctg50	2.00	56.00	AP004778	28.00	56.00	Clone	
ctg50	2.00	56.00	AP004129	3.00	25.00	Clone	
ctg50	2.00	56.00	AP004052	6.00	24.00	Clone	
ctg50	2.00	56.00	AP003994	19.00	37.00	Clone	
ctg51	3.00	237.00	C1408	208.50		Marker	
ctg51	3.00	237.00	RZ567	54.00		Marker	
ctg51	3.00	237.00	E12196S	192.50		Marker	
ctg51	3.00	237.00	RM6	108.00		Marker	
ctg51	3.00	237.00	C999	149.50		Marker	
ctg51	3.00	237.00	R2643	138.00		Marker	
ctg51	3.00	237.00	RZ204	138.00		Marker	
ctg51	3.00	237.00	C520	78.00		Marker	
ctg51	3.00	237.00	S11127	219.00		Marker	
